	C1	C10	C100	C101	C11	C13	C16	C17	C18	C19	C25	C30	C33	C34	C35	C4	C51	C53	C57	C59	C6	C60	C61	C62	C63	C65	C66	C67	C69	C7	C70	C72	C73	C74	C79	C82	C83	C84	C86	C87	C9	C90	C91	C93	C94	C95	C98	C102	C103	C12	C14	C15	C2	C20	C21	C22	C23	C24	C26	C27	C28	C29	C3	C31	C32	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C5	C50	C52	C55	C56	C58	C64	C68	C71	C75	C76	C77	C78	C8	C80	C85	C89	C92	C96	C97	C99	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC3	NC4	NC5	NC6	NC7	NC8	NC9
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	0.50621118	-0.618429591	-0.216142826	-0.056779139	0.672403273	0.147672693	0.59738293	0.938681115	0.403053727	0.439762829	0.099378882	-0.00931677	-0.264130788	0.546697859	0.342360463	0.709524318	0.230378317	0.26833257	0.433962789	0.563247672	0.281439532	0.317024678	0.295297983	-0.487839096	-0.209305051	0.158342551	0.026852375	-0.230075854	0.602439135	0.69528681	0.416430642	0.092578097	0.567765568	-0.223102255	0.769310164	0.462875556	0.081402378	-0.285538332	-0.30567152	-0.274493622	0.209822591	0.160965916	-0.199921606	-0.490959966	-0.081398312	0.159383646	-0.393601634	0.235075105	-0.640409207	0.294566048	-0.293358815	-0.030425529	0.00931677	0.095890477	-0.052303431	-0.021961311	0.040791108	0.015233737	0.169073929	0.396512183	-0.127675231	-0.680259249	-0.138949509	-0.507281514	0.597936362	-0.497754419	-0.191394771	-0.767419078	-0.568947343	0.520405441	-0.691070156	-0.310188803	-0.650181648	0.228673766	0.027698506	0.156906484	0.040372671	-0.202973368	0.158259907	-0.056675625	-0.056164631	-0.052795031	-0.448466484	0.218215953	0.174174567	-0.229107551	-0.293943158	-0.355419756	0.367723588	-0.285807547	-0.741341745	0.07818403	-0.103169062	-0.609408635	-0.080745342	0.174162643	0.00310559	-0.272779076	-0.584973434	-0.292816485	-0.183557595	-0.108464441	-0.35824907	-0.348447205	-0.105590062	-0.081398312	0.224435563	-0.378881988	0.326981529	-0.37912048	-0.551814318	-0.229813665	-0.409254361	-0.00941118	0.026018232	-0.231051668	0.094123268	-0.290278837	-0.61898256	-0.589641015	0.292777398	-0.091010254	0.040750444	-0.425465839	-0.062111801	-0.000911482
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	0.50621118	-0.618429591	-0.216142826	-0.056779139	0.672403273	0.147672693	0.59738293	0.938681115	0.403053727	0.439762829	0.099378882	-0.00931677	-0.264130788	0.546697859	0.342360463	0.709524318	0.230378317	0.26833257	0.433962789	0.563247672	0.281439532	0.317024678	0.295297983	-0.487839096	-0.209305051	0.158342551	0.026852375	-0.230075854	0.602439135	0.69528681	0.416430642	0.092578097	0.567765568	-0.223102255	0.769310164	0.462875556	0.081402378	-0.285538332	-0.30567152	-0.274493622	0.209822591	0.160965916	-0.199921606	-0.490959966	-0.081398312	0.159383646	-0.393601634	0.235075105	-0.640409207	0.294566048	-0.293358815	-0.030425529	0.00931677	0.095890477	-0.052303431	-0.021961311	0.040791108	0.015233737	0.169073929	0.396512183	-0.127675231	-0.680259249	-0.138949509	-0.507281514	0.597936362	-0.497754419	-0.191394771	-0.767419078	-0.568947343	0.520405441	-0.691070156	-0.310188803	-0.650181648	0.228673766	0.027698506	0.156906484	0.040372671	-0.202973368	0.158259907	-0.056675625	-0.056164631	-0.052795031	-0.448466484	0.218215953	0.174174567	-0.229107551	-0.293943158	-0.355419756	0.367723588	-0.285807547	-0.741341745	0.07818403	-0.103169062	-0.609408635	-0.080745342	0.174162643	0.00310559	-0.272779076	-0.584973434	-0.292816485	-0.183557595	-0.108464441	-0.35824907	-0.348447205	-0.105590062	-0.081398312	0.224435563	-0.378881988	0.326981529	-0.37912048	-0.551814318	-0.229813665	-0.409254361	-0.00941118	0.026018232	-0.231051668	0.094123268	-0.290278837	-0.61898256	-0.589641015	0.292777398	-0.091010254	0.040750444	-0.425465839	-0.062111801	-0.000911482
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.5466713	0.00619195	0.066052206	-0.184509448	-0.038901055	0.447515848	0.346947954	-0.725716922	-0.567379074	0.569659443	0.114020755	0.379450464	-0.693498452	0.079632319	0.835913313	0.388580683	0.246985829	0.566940005	-0.756935789	0.147712418	-0.148606811	-0.504643963	0.797050224	-0.501547988	0.557275542	0.690402477	-0.637770898	-0.445820433	-0.003095975	-0.263928677	0.58444855	-0.681114551	0.275344879	-0.370007106	0.077399381	-0.617826224	-0.688883835	-0.566563467	-0.156339681	-0.632824889	-0.21270675	0.490092879	-0.557275542	-0.364661654	-0.681114551	0.660230063	-0.510835913	0.6625387	0.6473702	0.19604113	0.637770898	0.468124355	-0.609907121	0.560371517	0.678018576	0.73494363	0.26006192	0.699690402	0.080495356	-0.012383901	0.428540305	-0.244582043	0.160990712	-0.133126935	0.693498452	0.160990712	-0.418145036	0.049535604	-0.203044376	0.458204334	0.403167421	0.058823529	-0.024767802	0.209307687	0.525061581	-0.829721362	0.611917008	-0.73993808	-0.808049536	0.620389208	-0.077399381	-0.046439628	0.828305305	-0.749766428	-0.885448916	-0.26006192	-0.702786378	0.60371517	0.582043344	0.80879773	0.108359133	0.600979503	0.448916409	-0.529411765	-0.555977734	0.137939636	-0.416428515	-0.640866873	-0.061919505	-0.016560653	-0.578947368	0.52619722	0.290478721	0.940833562	0.052090078	0.630129245	-0.198142415	0.315375787	-0.099071207	0.101035961	-0.129926265	0.199775809	0.661705168	-0.489164087	-0.777089783	-0.656346749	-0.337229102	-0.747139909	-0.188164792	-0.030923892	0.60371517	-0.684914157	-0.53769605	0.322632607	-0.814569162	-0.605984678
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.5466713	0.00619195	0.066052206	-0.184509448	-0.038901055	0.447515848	0.346947954	-0.725716922	-0.567379074	0.569659443	0.114020755	0.379450464	-0.693498452	0.079632319	0.835913313	0.388580683	0.246985829	0.566940005	-0.756935789	0.147712418	-0.148606811	-0.504643963	0.797050224	-0.501547988	0.557275542	0.690402477	-0.637770898	-0.445820433	-0.003095975	-0.263928677	0.58444855	-0.681114551	0.275344879	-0.370007106	0.077399381	-0.617826224	-0.688883835	-0.566563467	-0.156339681	-0.632824889	-0.21270675	0.490092879	-0.557275542	-0.364661654	-0.681114551	0.660230063	-0.510835913	0.6625387	0.6473702	0.19604113	0.637770898	0.468124355	-0.609907121	0.560371517	0.678018576	0.73494363	0.26006192	0.699690402	0.080495356	-0.012383901	0.428540305	-0.244582043	0.160990712	-0.133126935	0.693498452	0.160990712	-0.418145036	0.049535604	-0.203044376	0.458204334	0.403167421	0.058823529	-0.024767802	0.209307687	0.525061581	-0.829721362	0.611917008	-0.73993808	-0.808049536	0.620389208	-0.077399381	-0.046439628	0.828305305	-0.749766428	-0.885448916	-0.26006192	-0.702786378	0.60371517	0.582043344	0.80879773	0.108359133	0.600979503	0.448916409	-0.529411765	-0.555977734	0.137939636	-0.416428515	-0.640866873	-0.061919505	-0.016560653	-0.578947368	0.52619722	0.290478721	0.940833562	0.052090078	0.630129245	-0.198142415	0.315375787	-0.099071207	0.101035961	-0.129926265	0.199775809	0.661705168	-0.489164087	-0.777089783	-0.656346749	-0.337229102	-0.747139909	-0.188164792	-0.030923892	0.60371517	-0.684914157	-0.53769605	0.322632607	-0.814569162	-0.605984678
GOBP_REGULATION_OF_PHAGOCYTOSIS	-0.179012346	-0.685185185	0.975308642	-0.592592593	-0.87654321	0.543209877	-0.345679012	-0.907407407	-0.413580247	0.12962963	-0.598765432	-0.716049383	-0.827160494	-0.827160494	0.351851852	-0.413580247	0.549382716	0.216049383	-0.962962963	-0.783950617	-0.759259259	-0.765432099	0.240740741	-0.037037037	0.111111111	-0.030864198	-0.308641975	-0.950617284	-0.938271605	-0.969135802	-0.061728395	-0.518518519	-0.62962963	-0.864197531	0.117283951	-0.549382716	-0.228395062	0.981481481	-0.49382716	-0.567901235	-0.969135802	-0.87654321	-0.87037037	-0.345679012	-0.845679012	-0.901234568	-0.962962963	0.462962963	0.981481481	-0.919753086	-0.154320988	-0.919753086	-0.901234568	-0.12962963	0.351851852	0.709876543	0.827160494	-0.660493827	-0.635802469	0.012345679	-0.166666667	0.191358025	0.666666667	0.765432099	-0.858024691	0.487654321	-0.555555556	0.62962963	0.141975309	-0.358024691	-0.413580247	0.203703704	0.265432099	-0.049382716	0.814814815	0.839506173	0.277777778	-0.438271605	-0.364197531	0.99382716	0.240740741	0.358024691	0.839506173	0.765432099	-0.87654321	-0.697530864	-0.99382716	0.185185185	0.580246914	0.796296296	0.827160494	0.956790123	-0.314814815	0.882716049	0.49382716	-0.240740741	-0.475308642	-0.981481481	-0.135802469	0.808641975	-0.635802469	0.987654321	0.962962963	0.99382716	0.907407407	0.691358025	-0.5	0.882716049	0.419753086	0.950617284	0.432098765	0.771604938	0.851851852	-0.290123457	0.00617284	0.777777778	0.098765432	-0.456790123	0.055555556	0.944444444	0.796296296	0.759259259	0.117283951	0.580246914	0.172839506	-0.50617284
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	-0.179012346	-0.685185185	0.975308642	-0.592592593	-0.87654321	0.543209877	-0.345679012	-0.907407407	-0.413580247	0.12962963	-0.598765432	-0.716049383	-0.827160494	-0.827160494	0.351851852	-0.413580247	0.549382716	0.216049383	-0.962962963	-0.783950617	-0.759259259	-0.765432099	0.240740741	-0.037037037	0.111111111	-0.030864198	-0.308641975	-0.950617284	-0.938271605	-0.969135802	-0.061728395	-0.518518519	-0.62962963	-0.864197531	0.117283951	-0.549382716	-0.228395062	0.981481481	-0.49382716	-0.567901235	-0.969135802	-0.87654321	-0.87037037	-0.345679012	-0.845679012	-0.901234568	-0.962962963	0.462962963	0.981481481	-0.919753086	-0.154320988	-0.919753086	-0.901234568	-0.12962963	0.351851852	0.709876543	0.827160494	-0.660493827	-0.635802469	0.012345679	-0.166666667	0.191358025	0.666666667	0.765432099	-0.858024691	0.487654321	-0.555555556	0.62962963	0.141975309	-0.358024691	-0.413580247	0.203703704	0.265432099	-0.049382716	0.814814815	0.839506173	0.277777778	-0.438271605	-0.364197531	0.99382716	0.240740741	0.358024691	0.839506173	0.765432099	-0.87654321	-0.697530864	-0.99382716	0.185185185	0.580246914	0.796296296	0.827160494	0.956790123	-0.314814815	0.882716049	0.49382716	-0.240740741	-0.475308642	-0.981481481	-0.135802469	0.808641975	-0.635802469	0.987654321	0.962962963	0.99382716	0.907407407	0.691358025	-0.5	0.882716049	0.419753086	0.950617284	0.432098765	0.771604938	0.851851852	-0.290123457	0.00617284	0.777777778	0.098765432	-0.456790123	0.055555556	0.944444444	0.796296296	0.759259259	0.117283951	0.580246914	0.172839506	-0.50617284
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	-0.771604938	0.919753086	0.722222222	-0.185185185	0.216049383	0.302469136	-0.135802469	0.672839506	-0.407407407	-0.617283951	0.401234568	0.092592593	0.944444444	-0.604938272	0.648148148	-0.827160494	-0.37037037	-0.154320988	-0.154320988	-0.99382716	0.771604938	0.203703704	0.425925926	0.209876543	0.228395062	-0.895061728	-0.290123457	0.987654321	0.179012346	0.160493827	-0.364197531	0.148148148	-0.913580247	0.672839506	-0.981481481	-0.956790123	-0.314814815	0.851851852	0.641975309	-0.185185185	0.938271605	0.981481481	-1	0.975308642	0.487654321	0.283950617	0.882716049	-0.185185185	0.271604938	-0.314814815	0.395061728	-0.296296296	0.907407407	-0.25308642	-0.481481481	0.314814815	-0.00617284	-0.154320988	-3.33E-15	0.759259259	0.154320988	0.450617284	-0.296296296	0.858024691	-0.037037037	0.62962963	0.203703704	0.74691358	0.969135802	0.820987654	0.759259259	0.969135802	0.512345679	-0.567901235	-0.141975309	-0.981481481	0.049382716	0.925925926	0.802469136	-0.37037037	0.99382716	-0.660493827	-0.043209877	0.271604938	0.802469136	-0.37037037	0.987654321	0.901234568	-0.574074074	0.086419753	0.703703704	-0.87654321	0.475308642	0.820987654	-0.061728395	-0.907407407	0.722222222	-0.320987654	0.672839506	0.345679012	-1	-0.919753086	-0.975308642	-0.580246914	-0.938271605	-0.864197531	-0.907407407	-0.388888889	-0.987654321	-0.543209877	-0.444444444	-0.975308642	-0.845679012	-0.734567901	-0.24691358	-0.277777778	-0.987654321	-0.061728395	0.833333333	-0.685185185	-1	-0.709876543	-0.098765432	-1	-0.907407407	-0.950617284
GOBP_REGULATION_OF_IMMUNE_RESPONSE	0.774001286	-0.74102833	0.216879257	0.012383901	0.371517028	0.800443756	0.362229102	-0.144519678	0.482972136	0.099071207	0.826894199	-0.435456173	0.777089783	-0.018575851	-0.18127967	-0.018575851	-0.034055728	0.566563467	0.117647059	0.40247678	-0.826116608	-0.253066369	0.433436533	0.738729702	0.529411765	0.66873065	0.557844757	-0.157894737	0.696594427	0.578022035	0.691517312	0.243681855	0.715170279	0.965857198	0.024767802	0.021671827	0.978564147	0.034055728	0.750619195	0.240322674	0.884150269	-0.806344657	-0.287555052	-0.644385027	-0.568687451	-0.523219814	-0.528954183	0.831555683	0.250773994	0.51314119	0.356811146	0.240922073	-0.33686459	-0.916408669	-0.113025694	-0.483058824	-0.045457572	-0.681114551	0.532496523	0.540139319	-0.411764706	-0.616971288	0.832817337	0.653250774	-0.789473684	-0.473684211	-0.191950464	-0.683186857	-0.770897833	0.386358359	-0.381038952	0.950292398	-0.556020664	0.417956656	0.305658389	-0.321981424	0.7273895	-0.80186691	-0.3374613	0.854489164	-0.66873065	0.557275542	-0.213622291	0.640003141	-0.336015538	-0.532820721	-0.334365325	-0.629820554	0.445820433	0.44485689	0.278637771	0.575851393	-0.068111455	0.690402477	-0.6625387	-0.086687307	0.221120356	-0.647058824	-0.885636822	-0.786377709	-0.318885449	-0.643962848	0.168537152	0.515037594	-0.695804638	-0.253292909	-0.76060428	-0.263610275	-0.154798762	-0.464396285	-0.099071207	-0.690402477	-0.699690402	-0.464396285	-0.591331269	-0.00619195	-0.453253999	-0.452012384	-0.346749226	-0.749226006	-0.708978328	-0.291021672	-0.039682067	-0.631578947	-0.384470189	0.275541796
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	0.774001286	-0.74102833	0.216879257	0.012383901	0.371517028	0.800443756	0.362229102	-0.144519678	0.482972136	0.099071207	0.826894199	-0.435456173	0.777089783	-0.018575851	-0.18127967	-0.018575851	-0.034055728	0.566563467	0.117647059	0.40247678	-0.826116608	-0.253066369	0.433436533	0.738729702	0.529411765	0.66873065	0.557844757	-0.157894737	0.696594427	0.578022035	0.691517312	0.243681855	0.715170279	0.965857198	0.024767802	0.021671827	0.978564147	0.034055728	0.750619195	0.240322674	0.884150269	-0.806344657	-0.287555052	-0.644385027	-0.568687451	-0.523219814	-0.528954183	0.831555683	0.250773994	0.51314119	0.356811146	0.240922073	-0.33686459	-0.916408669	-0.113025694	-0.483058824	-0.045457572	-0.681114551	0.532496523	0.540139319	-0.411764706	-0.616971288	0.832817337	0.653250774	-0.789473684	-0.473684211	-0.191950464	-0.683186857	-0.770897833	0.386358359	-0.381038952	0.950292398	-0.556020664	0.417956656	0.305658389	-0.321981424	0.7273895	-0.80186691	-0.3374613	0.854489164	-0.66873065	0.557275542	-0.213622291	0.640003141	-0.336015538	-0.532820721	-0.334365325	-0.629820554	0.445820433	0.44485689	0.278637771	0.575851393	-0.068111455	0.690402477	-0.6625387	-0.086687307	0.221120356	-0.647058824	-0.885636822	-0.786377709	-0.318885449	-0.643962848	0.168537152	0.515037594	-0.695804638	-0.253292909	-0.76060428	-0.263610275	-0.154798762	-0.464396285	-0.099071207	-0.690402477	-0.699690402	-0.464396285	-0.591331269	-0.00619195	-0.453253999	-0.452012384	-0.346749226	-0.749226006	-0.708978328	-0.291021672	-0.039682067	-0.631578947	-0.384470189	0.275541796
GOBP_REGULATION_OF_BEHAVIOR	0.092592593	0.604938272	-0.222222222	0.697530864	0.771604938	0.592592593	0.5	0.419753086	0.858024691	0.277777778	0.851851852	0.888888889	-0.956790123	0.796296296	0.444444444	0.598765432	-0.962962963	0.777777778	0.938271605	0.444444444	0.135802469	0.382716049	0.395061728	0.611111111	-0.222222222	-0.580246914	0.024691358	0.549382716	1	0.938271605	0.37654321	-0.160493827	0.148148148	0.469135802	0.259259259	0.833333333	-0.777777778	-0.179012346	0.148148148	0.395061728	0.814814815	0.617283951	0.796296296	0.820987654	-0.314814815	0.888888889	0.141975309	-0.296296296	-0.975308642	0.759259259	0.030864198	0.283950617	-0.197530864	-0.222222222	-0.956790123	-0.444444444	-0.055555556	0.179012346	0.228395062	0.518518519	0.00617284	-0.771604938	-0.851851852	0.191358025	0.475308642	0.12962963	0.148148148	0.271604938	0.259259259	0.604938272	-0.722222222	0.660493827	-0.555555556	0.469135802	0.086419753	-0.765432099	0.104938272	-0.135802469	-0.018518519	-0.055555556	0.543209877	0.339506173	-0.543209877	0.302469136	-0.067901235	-0.358024691	-0.172839506	0.12962963	-0.111111111	-0.734567901	-0.950617284	-0.648148148	-0.975308642	-0.820987654	-0.783950617	0.222222222	-0.944444444	0.555555556	-0.074074074	-0.561728395	0.827160494	-0.518518519	-0.62962963	-0.99382716	-0.858024691	-0.50617284	0.296296296	-0.641975309	-0.265432099	-0.919753086	-0.00617284	-0.981481481	-0.283950617	-0.135802469	-0.080246914	-0.308641975	-0.617283951	0.209876543	0.037037037	-0.888888889	-0.87037037	-0.117283951	-0.172839506	0.722222222	-0.99382716	-0.234567901
GOBP_ION_HOMEOSTASIS	0.434445436	0.05625	-0.120922294	-0.178125	0.232959226	0.228764104	-0.01435632	0.123289918	0.433319805	-0.043026152	-0.075	-0.063975038	-0.278490854	0.485477941	0.002460025	-0.057482798	0.692994505	0.123972251	0.234375	0.571598975	0.040625	0.15	0.247241488	0.116902624	0.022200051	-0.14667382	0.197264501	-0.797305806	0.558833369	-0.084877489	0.553579472	0.265380375	0.597310166	-0.231683875	0.374455623	-0.207750151	0.45003701	-0.050610902	-0.234856443	0.343170965	-0.388915024	-0.398116364	-0.31812432	-0.081827229	-0.211319525	-0.439737833	-0.429252049	0.254070474	-0.049287365	-0.371759969	-0.128498134	-0.312496039	-0.346638054	-0.228675661	-0.359921329	-0.516240092	0.231213018	0.217497457	0.056819405	0.210290404	-0.120016264	-0.39012697	0.203107278	-0.22802176	-0.096541349	-0.574213836	-0.246992481	-0.497855869	-0.510598776	-0.161588339	-0.259197695	-0.385574056	-0.389324054	0.23468543	-0.571554183	0.30524635	-0.15875	0.096875	-0.225125543	-0.05247812	-0.488458401	-0.197501557	-0.274475555	0.474846221	-0.145371553	0.008081629	-0.249669193	-0.535175261	0.274405253	0.18234127	0.063968095	0.295621766	-0.120856568	-0.338068182	-0.435806564	0.624193548	-0.36332479	0.114323573	-0.645720328	-0.629363739	-0.04840584	0.100840336	0.131519152	-0.064733222	0.311876417	-0.369680918	-0.013358779	-0.30067613	0.654369618	-0.006705784	0.467925501	-0.151021863	-0.188180479	-0.089695946	0.039109964	0.212054329	0.505474138	0.149262112	-0.376817673	-0.570520231	0.348085778	-0.162795961	0.175681755	0.501259939	0.145183011	0.321754144
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	-0.771604938	0.919753086	0.722222222	-0.185185185	0.216049383	0.302469136	-0.135802469	0.672839506	-0.407407407	-0.617283951	0.401234568	0.092592593	0.944444444	-0.604938272	0.648148148	-0.827160494	-0.37037037	-0.154320988	-0.154320988	-0.99382716	0.771604938	0.203703704	0.425925926	0.209876543	0.228395062	-0.895061728	-0.290123457	0.987654321	0.179012346	0.160493827	-0.364197531	0.148148148	-0.913580247	0.672839506	-0.981481481	-0.956790123	-0.314814815	0.851851852	0.641975309	-0.185185185	0.938271605	0.981481481	-1	0.975308642	0.487654321	0.283950617	0.882716049	-0.185185185	0.271604938	-0.314814815	0.395061728	-0.296296296	0.907407407	-0.25308642	-0.481481481	0.314814815	-0.00617284	-0.154320988	-3.33E-15	0.759259259	0.154320988	0.450617284	-0.296296296	0.858024691	-0.037037037	0.62962963	0.203703704	0.74691358	0.969135802	0.820987654	0.759259259	0.969135802	0.512345679	-0.567901235	-0.141975309	-0.981481481	0.049382716	0.925925926	0.802469136	-0.37037037	0.99382716	-0.660493827	-0.043209877	0.271604938	0.802469136	-0.37037037	0.987654321	0.901234568	-0.574074074	0.086419753	0.703703704	-0.87654321	0.475308642	0.820987654	-0.061728395	-0.907407407	0.722222222	-0.320987654	0.672839506	0.345679012	-1	-0.919753086	-0.975308642	-0.580246914	-0.938271605	-0.864197531	-0.907407407	-0.388888889	-0.987654321	-0.543209877	-0.444444444	-0.975308642	-0.845679012	-0.734567901	-0.24691358	-0.277777778	-0.987654321	-0.061728395	0.833333333	-0.685185185	-1	-0.709876543	-0.098765432	-1	-0.907407407	-0.950617284
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	-0.969135802	0.351851852	-0.722222222	-0.49382716	-0.259259259	-0.166666667	-0.814814815	0.462962963	-0.604938272	-0.580246914	-0.228395062	-0.098765432	-0.975308642	0.765432099	-0.290123457	-0.679012346	0.024691358	-0.339506173	-0.074074074	1	0.512345679	0.166666667	0.462962963	0.382716049	0.172839506	-0.975308642	-0.592592593	-0.981481481	0.987654321	0.067901235	-0.586419753	-0.228395062	-0.549382716	0.37654321	0.839506173	-0.74691358	0.882716049	-0.277777778	-0.956790123	0.913580247	-0.802469136	0.425925926	-0.567901235	-0.487654321	-0.425925926	-0.895061728	-0.240740741	0.327160494	-0.561728395	-0.858024691	0.598765432	0.067901235	-0.648148148	0.783950617	-0.666666667	0.339506173	0.839506173	0.672839506	0.858024691	0.666666667	0.543209877	0.518518519	-0.302469136	-0.234567901	0.790123457	0.012345679	-0.388888889	0.12962963	-0.438271605	-0.222222222	-0.098765432	-0.425925926	-0.024691358	-0.37037037	-0.524691358	-0.401234568	-0.438271605	0.537037037	-0.820987654	0.086419753	-0.012345679	-0.709876543	0.709876543	0.277777778	-0.728395062	0.37037037	-0.567901235	0.283950617	0.290123457	-0.265432099	0.919753086	-0.438271605	0.135802469	-0.104938272	-0.567901235	0.925925926	-0.938271605	0.796296296	0.487654321	-0.148148148	0.308641975	-0.543209877	-0.944444444	-0.098765432	0.864197531	-0.734567901	0.24691358	-0.395061728	0.672839506	-0.87037037	0.00617284	-0.37037037	-0.444444444	-0.148148148	-0.283950617	-0.104938272	0.969135802	0.709876543	-0.037037037	-0.882716049	-0.037037037	-0.549382716	-0.641975309	0.938271605	0.759259259	0.783950617
GOBP_SYNAPSE_ORGANIZATION	-0.771604938	0.919753086	0.722222222	-0.185185185	0.216049383	0.302469136	-0.135802469	0.672839506	-0.407407407	-0.617283951	0.401234568	0.092592593	0.944444444	-0.604938272	0.648148148	-0.827160494	-0.37037037	-0.154320988	-0.154320988	-0.99382716	0.771604938	0.203703704	0.425925926	0.209876543	0.228395062	-0.895061728	-0.290123457	0.987654321	0.179012346	0.160493827	-0.364197531	0.148148148	-0.913580247	0.672839506	-0.981481481	-0.956790123	-0.314814815	0.851851852	0.641975309	-0.185185185	0.938271605	0.981481481	-1	0.975308642	0.487654321	0.283950617	0.882716049	-0.185185185	0.271604938	-0.314814815	0.395061728	-0.296296296	0.907407407	-0.25308642	-0.481481481	0.314814815	-0.00617284	-0.154320988	-3.33E-15	0.759259259	0.154320988	0.450617284	-0.296296296	0.858024691	-0.037037037	0.62962963	0.203703704	0.74691358	0.969135802	0.820987654	0.759259259	0.969135802	0.512345679	-0.567901235	-0.141975309	-0.981481481	0.049382716	0.925925926	0.802469136	-0.37037037	0.99382716	-0.660493827	-0.043209877	0.271604938	0.802469136	-0.37037037	0.987654321	0.901234568	-0.574074074	0.086419753	0.703703704	-0.87654321	0.475308642	0.820987654	-0.061728395	-0.907407407	0.722222222	-0.320987654	0.672839506	0.345679012	-1	-0.919753086	-0.975308642	-0.580246914	-0.938271605	-0.864197531	-0.907407407	-0.388888889	-0.987654321	-0.543209877	-0.444444444	-0.975308642	-0.845679012	-0.734567901	-0.24691358	-0.277777778	-0.987654321	-0.061728395	0.833333333	-0.685185185	-1	-0.709876543	-0.098765432	-1	-0.907407407	-0.950617284
GOBP_COAGULATION	0.888888889	0.641975309	-0.351851852	0.141975309	-0.265432099	-0.135802469	0.234567901	-0.617283951	0.518518519	0.074074074	0.481481481	-0.512345679	-0.512345679	-0.345679012	0.913580247	0.216049383	0.987654321	-0.5	-0.141975309	0.092592593	-0.265432099	-0.141975309	-0.067901235	-0.74691358	-0.518518519	0.87654321	-0.407407407	-0.87654321	-0.808641975	-0.728395062	0.00617284	-0.462962963	-0.345679012	-0.666666667	0.716049383	-0.611111111	-0.882716049	0.290123457	-0.827160494	-0.827160494	-0.765432099	-0.938271605	-0.586419753	-0.37037037	-0.716049383	-0.555555556	-0.882716049	0.75308642	0.728395062	-0.240740741	-0.030864198	0.654320988	-0.75308642	0.462962963	0.574074074	0.030864198	0.617283951	0.666666667	-0.802469136	0.827160494	0.382716049	-0.086419753	-0.12962963	-0.438271605	-0.759259259	-0.759259259	-0.611111111	-0.728395062	-0.611111111	-0.50617284	0.5	0.160493827	0.388888889	0.339506173	0.327160494	0.771604938	0.481481481	-0.222222222	-0.191358025	0.166666667	-0.845679012	-0.598765432	0.216049383	0.049382716	-0.537037037	0.820987654	-0.444444444	-0.481481481	-0.240740741	0.851851852	-0.851851852	0.679012346	0.672839506	-0.141975309	-0.117283951	-0.080246914	0.382716049	-0.907407407	-0.740740741	-0.216049383	-0.654320988	0.858024691	0.925925926	0.814814815	0.981481481	0.783950617	-0.395061728	0.75308642	0.938271605	0.833333333	0.925925926	0.481481481	0.530864198	-0.950617284	-0.617283951	-0.172839506	0.160493827	-0.895061728	-0.043209877	0.098765432	0.962962963	-0.851851852	0.209876543	0.925925926	-3.33E-15	-0.197530864
